,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
2992,22874,277725.0883,,,BuzzWireHit,
2993,22875,277728.8082,,,,2.416849817
2994,22876,277736.6207,,,,2.421245421
2995,22877,277744.4332,,,,2.418315018
2996,22878,277752.2457,,,,2.416849817
2997,22879,277760.0582,,,,2.41978022
2998,22880,277767.8707,,,,2.418315018
2999,22881,277775.6832,,,,2.41978022
3000,22882,277783.4957,,,,2.418315018
3001,22883,277791.3082,,,,2.416849817
3002,22884,277799.1207,,,,2.421245421
3003,22885,277806.9332,,,,2.418315018
3004,22886,277814.7457,,,,2.41978022
3005,22887,277822.5582,,,,2.41978022
3006,22888,277830.3707,,,,2.41978022
3007,22889,277838.1832,,,,2.421245421
3008,22890,277845.9957,,,,2.418315018
3009,22891,277853.8082,,,,2.41978022
3010,22892,277861.6207,,,,2.424175824
3011,22893,277869.4332,,,,2.416849817
3012,22894,277877.2457,,,,2.41978022
3013,22895,277885.0582,,,,2.41978022
3014,22896,277892.8707,,,,2.41978022
3015,22897,277900.6832,,,,2.421245421
3016,22898,277908.4957,,,,2.416849817
3017,22899,277916.3082,,,,2.421245421
3018,22900,277924.1207,,,,2.421245421
3019,22901,277931.9332,,,,2.416849817
3020,22902,277939.7457,,,,2.41978022
3021,22903,277947.5582,,,,2.416849817
3022,22904,277955.3707,,,,2.421245421
3023,22905,277963.1832,,,,2.421245421
3024,22906,277970.9957,,,,2.416849817
3025,22907,277978.8082,,,,2.41978022
3026,22908,277986.6207,,,,2.41978022
3027,22909,277994.4332,,,,2.41978022
3028,22910,278002.2457,,,,2.41978022
3029,22911,278010.0582,,,,2.416849817
3030,22912,278017.8707,,,,2.422710623
3031,22913,278025.6832,,,,2.41978022
3032,22914,278033.4957,,,,2.418315018
3033,22915,278041.3082,,,,2.421245421
3034,22916,278049.1207,,,,2.418315018
3035,22917,278056.9332,,,,2.421245421
3036,22918,278064.7457,,,,2.41978022
3037,22919,278072.5582,,,,2.418315018
3038,22920,278080.3707,,,,2.422710623
3039,22921,278088.1832,,,,2.418315018
3040,22922,278095.9957,,,,2.41978022
3041,22923,278103.8082,,,,2.41978022
3042,22924,278111.6207,,,,2.418315018
3043,22925,278119.4332,,,,2.421245421
3044,22926,278127.2457,,,,2.418315018
3045,22927,278135.0582,,,,2.41978022
