,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
6906,99621,700121.6852,,,,13.796888361348293
6907,99622,700129.4977,,,,13.796888361348293
6908,99623,700137.3102,,,,13.791783129762225
6909,99624,700145.1227,,,,13.791783129762225
6910,99625,700152.9352,,,,13.80199359293436
6911,99626,700160.7477,,,,13.791783129762225
6912,99627,700168.5602,,,,13.791783129762225
6913,99628,700176.3727,,,,13.786677898176151
6914,99629,700184.1852,,,,13.796888361348293
6915,99630,700191.9977,,,,13.791783129762225
6916,99631,700199.8102,,,,13.786677898176151
6917,99632,700207.6227,,,,13.781572666590089
6918,99633,700215.4352,,,,13.791783129762225
6919,99634,700223.2477,,,,13.791783129762225
6920,99635,700231.0602,,,,13.791783129762225
6921,99636,700238.8727,,,,13.786677898176151
6922,99637,700246.6852,,,,13.791783129762225
6923,99638,700254.4977,,,,13.791783129762225
6924,99639,700262.3102,,,,13.791783129762225
6925,99640,700270.1227,,,,13.786677898176151
6926,99641,700277.9352,,,,13.786677898176151
6927,99642,700285.7477,,,,13.786677898176151
6928,99643,700293.5602,,,,13.781572666590089
6929,99644,700301.3727,,,,13.781572666590089
6930,99645,700309.1852,,,,13.786677898176151
6931,99646,700316.9977,,,,13.781572666590089
6932,99647,700324.8102,,,,13.781572666590089
6933,99648,700332.6227,,,,13.77646743500402
6934,99649,700340.4352,,,,13.781572666590089
6935,99650,700348.2477,,,,13.77646743500402
6936,99651,700356.0602,,,,13.766256971831885
6937,99652,700363.8727,,,,13.766256971831885
6938,99653,700371.6852,,,,13.77646743500402
6939,99654,700379.4977,,,,13.771362203417953
6940,99655,700387.3102,,,,13.771362203417953
6941,99656,700395.1227,,,,13.766256971831885
6942,99657,700402.9352,,,,13.771362203417953
6943,99658,700410.7477,,,,13.766256971831885
6944,99659,700418.5602,,,,13.761151740245818
6945,99660,700426.3727,,,,13.761151740245818
6946,99661,700434.1852,,,,13.766256971831885
6947,99662,700441.9977,,,,13.756046508659749
6948,99663,700449.8102,,,,13.756046508659749
6949,99664,700457.6227,,,,13.756046508659749
6950,99665,700465.4352,,,,13.761151740245818
6951,99666,700473.2477,,,,13.75094127707368
6952,99667,700481.0602,,,,13.75094127707368
6953,99668,700488.8727,,,,13.75094127707368
6954,99669,700496.6852,,,,13.756046508659749
6955,99670,700504.4977,,,,13.75094127707368
6956,99671,700512.3102,,,,13.745836045487614
6957,99672,700520.1227,,,,13.745836045487614
6958,99673,700527.9352,,,,13.75094127707368
6959,99674,700535.7477,,,,13.745836045487614
6960,99675,700543.5602,,,,13.740730813901544
6961,99676,700551.3727,,,,13.745836045487614
6962,99677,700559.1852,,,,13.75094127707368
6963,99678,700566.9977,,,,13.745836045487614
6964,99679,700574.8102,,,,13.75094127707368
6965,99680,700582.6227,,,,13.740730813901544
6966,99681,700590.4352,,,,13.745836045487614
6967,99682,700598.2477,,,,13.740730813901544
6968,99683,700606.0602,,,,13.735625582315478
6969,99684,700613.8727,,,,13.735625582315478
6970,99685,700621.6852,,,,13.740730813901544
6971,99686,700629.4977,,,,13.740730813901544
6972,99687,700637.3102,,,,13.730520350729408
6973,99688,700645.1227,,,,13.730520350729408
6974,99689,700652.9352,,,,13.735625582315478
6975,99690,700660.7477,,,,13.735625582315478
6976,99691,700668.5602,,,,13.725415119143342
6977,99692,700676.3727,,,,13.725415119143342
6978,99693,700684.1852,,,,13.730520350729408
6979,99694,700691.9977,,,,13.725415119143342
6980,99695,700699.8102,,,,13.730520350729408
6981,99696,700707.6227,,,,13.725415119143342
6982,99697,700715.4352,,,,13.725415119143342
6983,99698,700723.2477,,,,13.720309887557272
6984,99699,700731.0602,,,,13.715204655971206
6985,99700,700738.8727,,,,13.710099424385136
6986,99701,700746.6852,,,,13.715204655971206
6987,99702,700754.4977,,,,13.710099424385136
6988,99703,700762.3102,,,,13.704994192799068
6989,99704,700770.1227,,,,13.704994192799068
6990,99705,700777.9352,,,,13.710099424385136
6991,99706,700785.7477,,,,13.704994192799068
6992,99707,700793.5602,,,,13.704994192799068
6993,99708,700801.3727,,,,13.699888961213002
6994,99709,700809.1852,,,,13.704994192799068
6995,99710,700816.9977,,,,13.699888961213002
6996,99711,700824.8102,,,,13.699888961213002
6997,99712,700832.6227,,,,13.699888961213002
6998,99713,700840.4352,,,,13.699888961213002
6999,99714,700848.2477,,,,13.694783729626934
